"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S700","2019-08-27 04:00:00","507.000","69.000","1.500","23.100","0.990","956.100","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.900",""
"C0T9G0","2019-08-27 04:00:00","605.000","0.000","0.000","22.500","0.990","946.300","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.500",""
"C0U520","2019-08-27 04:00:00","517.000","233.000","1.000","22.000","0.990","955.900","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.000",""
"C0E750","2019-08-27 04:00:00","62.000","175.000","0.300","26.500","0.890","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.400",""
"C0R400","2019-08-27 04:00:00","15.000","41.000","1.600","28.100","-99.000","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.700",""
"C0G660","2019-08-27 04:00:00","27.000","0.000","0.100","26.000","1.000","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.000",""
"C0W140","2019-08-27 04:00:00","21.000","0.000","0.000","27.100","0.940","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.100",""
"C0U720","2019-08-27 04:00:00","1260.000","255.000","1.400","17.900","0.870","887.000","-99.000","0.000","-99.000","-99.000","-99.000","19.700","","17.700",""
"C0X150","2019-08-27 04:00:00","18.000","11.000","1.000","27.100","1.000","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.000",""
"C0Z050","2019-08-27 04:00:00","830.000","0.000","0.200","19.200","0.930","922.600","-99.000","0.000","-99.000","-99.000","-99.000","21.400","","19.100",""
"C0I490","2019-08-27 04:00:00","1601.000","205.000","1.200","17.400","0.990","841.800","-99.000","0.000","-99.000","-99.000","-99.000","18.100","","17.100",""
"C0I090","2019-08-27 04:00:00","910.000","124.000","0.800","21.500","0.970","911.600","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0X240","2019-08-27 04:00:00","394.000","160.000","0.400","23.500","0.990","966.400","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.200",""
"C0S990","2019-08-27 04:00:00","409.000","20.000","4.100","24.500","0.990","965.500","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.300",""
"C0E850","2019-08-27 04:00:00","104.000","0.000","0.000","25.000","0.940","997.700","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.900",""
"C0T9B0","2019-08-27 04:00:00","558.000","274.000","0.400","22.700","0.910","950.600","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.500",""
"C0G650","2019-08-27 04:00:00","34.000","0.000","0.200","25.700","0.990","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0K580","2019-08-27 04:00:00","26.000","0.000","0.100","26.200","0.990","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.200",""
"C0X050","2019-08-27 04:00:00","25.000","21.000","0.500","25.600","0.980","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.400",""
"CM0100","2019-08-27 04:00:00","25.000","85.000","1.900","26.000","0.890","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.000",""
"C0AC70","2019-08-27 04:00:00","71.000","0.000","0.000","27.900","0.770","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.900",""
"CM0130","2019-08-27 04:00:00","11.000","30.000","1.600","27.900","0.870","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.900",""
"C0W110","2019-08-27 04:00:00","16.000","192.000","1.700","-99.000","-99.000","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-08-27 04:00:00","28.000","6.000","1.300","27.200","0.890","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.100",""
"C0R100","2019-08-27 04:00:00","1006.000","298.000","0.800","19.900","0.990","901.700","-99.000","0.000","-99.000","-99.000","-99.000","20.200","","19.700",""
"C0C700","2019-08-27 04:00:00","151.000","127.000","0.800","26.600","0.830","993.300","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.000",""
"C0W130","2019-08-27 04:00:00","18.000","360.000","1.000","25.500","0.960","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.500",""
"C0F9R0","2019-08-27 04:00:00","20.000","0.000","0.000","26.800","1.000","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.700",""
"C0V660","2019-08-27 04:00:00","25.000","22.000","0.700","27.000","0.920","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.000",""
"C0G780","2019-08-27 04:00:00","27.000","88.000","0.400","27.400","0.900","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.400",""
"C0C590","2019-08-27 04:00:00","72.000","174.000","0.500","25.300","0.960","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0I520","2019-08-27 04:00:00","3860.000","-99.000","-99.000","4.700","0.540","643.900","-99.000","-99.000","-99.000","-99.000","-99.000","6.200","","4.700",""
"C0E530","2019-08-27 04:00:00","341.000","0.000","0.000","23.800","0.970","971.400","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.700",""
"C0M790","2019-08-27 04:00:00","15.000","72.000","0.800","26.500","0.900","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.500",""
"C0R130","2019-08-27 04:00:00","1040.000","98.000","1.500","20.600","0.890","895.700","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","20.100",""
"C0AH30","2019-08-27 04:00:00","755.000","168.000","7.600","23.500","1.000","926.100","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.200",""
"C0X170","2019-08-27 04:00:00","50.000","46.000","0.400","26.400","0.940","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.100",""
"C0K291","2019-08-27 04:00:00","8.000","15.000","0.700","27.500","0.940","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.200",""
"C0D480","2019-08-27 04:00:00","223.000","0.000","0.000","23.700","0.990","984.100","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.700",""
"C0F0C0","2019-08-27 04:00:00","983.000","0.000","0.200","20.200","0.990","902.900","-99.000","0.000","-99.000","-99.000","-99.000","21.400","","20.200",""
"C0U860","2019-08-27 04:00:00","5.000","168.000","1.700","27.900","0.890","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.900",""
"C0UA50","2019-08-27 04:00:00","808.000","141.000","3.600","21.400","0.990","922.200","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","21.100",""
"C0T960","2019-08-27 04:00:00","120.000","0.000","0.200","24.200","0.990","997.500","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.200",""
"C0SA80","2019-08-27 04:00:00","136.000","249.000","0.500","23.900","0.990","995.300","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","23.800",""
"C0F9Q0","2019-08-27 04:00:00","149.000","138.000","1.300","25.700","1.000","992.000","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.700",""
"C0F9X0","2019-08-27 04:00:00","166.000","25.000","1.800","26.700","0.960","991.500","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.500",""
"C0F0D0","2019-08-27 04:00:00","3171.000","119.000","1.400","10.600","0.370","700.600","-99.000","0.000","-99.000","-99.000","-99.000","11.700","","8.700",""
"C0S730","2019-08-27 04:00:00","110.000","59.000","4.600","26.100","0.910","998.300","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0T790","2019-08-27 04:00:00","2830.000","128.000","1.900","10.400","0.550","729.500","-99.000","0.000","-99.000","-99.000","-99.000","10.600","","8.700",""
"C0M830","2019-08-27 04:00:00","540.000","356.000","0.800","22.000","0.990","951.100","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","22.000",""
"C0V750","2019-08-27 04:00:00","50.000","28.000","1.400","27.100","1.000","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.700",""
"C0K530","2019-08-27 04:00:00","12.000","64.000","0.400","27.300","0.990","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.300",""
"C0G850","2019-08-27 04:00:00","62.000","44.000","0.700","28.000","0.880","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","28.000",""
"C0M780","2019-08-27 04:00:00","30.000","0.000","0.200","26.100","0.940","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.100",""
"C0V360","2019-08-27 04:00:00","94.000","61.000","0.500","24.000","0.980","998.800","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.000",""
"C0K510","2019-08-27 04:00:00","10.000","5.000","0.500","27.000","0.930","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.900",""
"C0R380","2019-08-27 04:00:00","2.000","74.000","0.900","24.300","-99.000","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.300",""
"C0D650","2019-08-27 04:00:00","97.000","181.000","0.300","26.300","0.900","999.000","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.300",""
"C0V630","2019-08-27 04:00:00","19.000","65.000","1.100","26.700","0.910","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.700",""
"C0U910","2019-08-27 04:00:00","17.000","249.000","0.800","26.400","0.890","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.300",""
"C0U600","2019-08-27 04:00:00","10.000","47.000","1.000","27.400","0.950","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.400",""
"C0G820","2019-08-27 04:00:00","29.000","0.000","0.100","26.900","0.950","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.900",""
"C0R590","2019-08-27 04:00:00","72.000","15.000","0.800","25.500","0.990","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.400",""
"C0A9E0","2019-08-27 04:00:00","26.000","0.000","0.200","28.500","0.730","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","28.300",""
"C0R480","2019-08-27 04:00:00","57.000","0.000","0.200","25.500","0.970","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.500",""
"C0X300","2019-08-27 04:00:00","70.000","0.000","0.000","25.400","0.960","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0U970","2019-08-27 04:00:00","7.000","127.000","1.300","27.300","0.870","1010.500","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.300",""
"C0M750","2019-08-27 04:00:00","10.000","61.000","1.000","27.300","0.900","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.300",""
"C0I110","2019-08-27 04:00:00","161.000","0.000","0.000","24.800","0.990","991.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","24.800",""
"C0V370","2019-08-27 04:00:00","74.000","0.000","0.000","24.700","1.000","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.700",""
"C0C690","2019-08-27 04:00:00","242.000","186.000","0.600","24.300","0.810","982.900","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.300",""
"C0A540","2019-08-27 04:00:00","401.000","0.000","0.000","24.900","0.910","964.400","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.800",""
"C0H950","2019-08-27 04:00:00","192.000","0.000","0.000","23.900","0.990","988.800","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","23.900",""
"C0R360","2019-08-27 04:00:00","20.000","70.000","1.700","27.400","-99.000","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.100",""
"C0O960","2019-08-27 04:00:00","112.000","39.000","1.100","25.500","0.920","996.700","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.100",""
"C0AH10","2019-08-27 04:00:00","30.000","172.000","0.800","27.800","0.780","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.800",""
"C0R680","2019-08-27 04:00:00","13.000","61.000","4.000","28.000","-99.000","1008.200","-99.000","-99.000","-99.000","-99.000","-99.000","28.500","","27.900",""
"C0X210","2019-08-27 04:00:00","38.000","34.000","0.700","26.500","0.960","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.100",""
"C0D430","2019-08-27 04:00:00","87.000","0.000","0.000","25.000","1.000","999.000","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.000",""
"C0AD30","2019-08-27 04:00:00","20.000","221.000","1.200","28.500","0.740","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","28.500",""
"C0R240","2019-08-27 04:00:00","87.000","77.000","0.400","24.500","0.990","999.200","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.400",""
"C0AI30","2019-08-27 04:00:00","26.000","201.000","1.700","28.300","0.770","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.100",""
"C0U960","2019-08-27 04:00:00","1885.000","205.000","0.500","14.000","0.950","815.600","-99.000","0.000","-99.000","-99.000","-99.000","16.100","","14.000",""
"C0T9E0","2019-08-27 04:00:00","415.000","0.000","0.000","23.300","0.950","965.900","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.200",""
"C0D550","2019-08-27 04:00:00","1956.000","0.000","0.000","15.400","0.970","811.900","-99.000","0.000","-99.000","-99.000","-99.000","16.100","","15.200",""
"C0C630","2019-08-27 04:00:00","209.000","188.000","1.000","25.100","0.900","986.500","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.800",""
"C0F9N0","2019-08-27 04:00:00","75.000","0.000","0.100","26.800","0.900","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0G740","2019-08-27 04:00:00","24.000","57.000","0.300","26.900","0.930","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.900",""
"C0UA70","2019-08-27 04:00:00","547.000","149.000","2.800","23.800","0.990","950.600","-99.000","0.500","9.100","140.000","","24.300","","23.700",""
"C0AC60","2019-08-27 04:00:00","55.000","204.000","1.500","25.600","0.960","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.500",""
"C0R510","2019-08-27 04:00:00","31.000","47.000","1.300","26.800","0.900","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.800",""
"C0X060","2019-08-27 04:00:00","19.000","38.000","1.000","26.600","0.940","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.500",""
"C0E550","2019-08-27 04:00:00","84.000","0.000","0.000","24.900","1.000","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.900",""
"C0AI20","2019-08-27 04:00:00","25.000","155.000","2.100","25.900","0.950","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","25.700",""
"C0E740","2019-08-27 04:00:00","27.000","167.000","0.300","25.700","1.000","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.600",""
"C0R650","2019-08-27 04:00:00","29.000","42.000","1.200","26.300","0.990","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.000",""
"C0S750","2019-08-27 04:00:00","2280.000","264.000","1.600","9.800","0.960","775.100","-99.000","0.000","-99.000","-99.000","-99.000","12.700","","9.800",""
"C0I370","2019-08-27 04:00:00","671.000","102.000","0.500","21.900","0.980","937.100","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","21.700",""
"C0K400","2019-08-27 04:00:00","65.000","80.000","0.300","25.700","0.990","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.600",""
"C0A650","2019-08-27 04:00:00","287.000","0.000","0.200","24.900","0.990","977.800","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.200",""
"C0U750","2019-08-27 04:00:00","398.000","186.000","4.300","23.500","1.000","966.200","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.500",""
"C0M730","2019-08-27 04:00:00","40.000","0.000","0.000","26.700","0.990","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.400",""
"C0Z061","2019-08-27 04:00:00","174.000","130.000","1.400","23.700","0.990","994.900","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.700",""
"C0M670","2019-08-27 04:00:00","43.000","62.000","0.900","26.000","0.950","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0I530","2019-08-27 04:00:00","3014.000","103.000","1.700","10.500","0.420","704.600","-99.000","0.000","-99.000","-99.000","-99.000","11.900","","10.500",""
"C0A880","2019-08-27 04:00:00","6.000","170.000","1.900","26.800","0.880","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.800",""
"C0S950","2019-08-27 04:00:00","415.000","260.000","0.500","23.600","1.000","964.500","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.400",""
"C0X190","2019-08-27 04:00:00","10.000","19.000","1.300","27.100","0.990","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.100",""
"C0A560","2019-08-27 04:00:00","405.000","0.000","0.000","23.100","0.990","964.700","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","23.100",""
